+000.0,+000.0,0,
+105.6599,+2.1458,0,
+104.6445,+96.227,0,
-0.7658,+96.0166,0,

+1.5826,+1.1873,0,
+104.0147,+2.3228,0,
+102.9814,+96.1726,0,
+0.5561,+95.0348,0,

+000.0,+000.0,0,
+105.6618,+1.2515,0,
+103.3764,+97.2515,0,
-2.005,+94.0608,0,

+1.6631,0.1075,0,
+104.0727,+2.4417,0,
+101.9396,+96.2755,0,
-0.4727,+93.9336,0:28:19,13:43:56,
